date,year,month,horizon,city,hotel_name,actual_occupancy,predicted_occupancy,error,absolute_error
2026-01-01,2026,1,1,桃園市,名人堂花園大飯店,31.2,38.202889034997774,7.002889034997775,7.002889034997775
2026-01-01,2026,1,1,桃園市,古華花園飯店,92.79,87.3466591738999,-5.443340826100112,5.443340826100112
2026-01-01,2026,1,1,桃園市,南方莊園渡假飯店,42.98,45.36863655055613,2.3886365505561358,2.3886365505561358
2026-01-01,2026,1,1,花蓮縣,太魯閣晶英酒店,21.09,24.499547663668814,3.409547663668814,3.409547663668814
2026-01-01,2026,1,1,台東縣,知本老爺大酒店,88.23,76.36067816036508,-11.869321839634921,11.869321839634921
2026-01-01,2026,1,1,台北市,台北花園大酒店,91.79,86.2103853006178,-5.579614699382205,5.579614699382205
2026-01-01,2026,1,1,台東縣,娜路彎大酒店,57.98,49.744330609608014,-8.235669390391983,8.235669390391983
2026-01-01,2026,1,1,台北市,台北寒舍喜來登大飯店,72.18,76.81117974787959,4.631179747879585,4.631179747879585
2026-01-01,2026,1,1,台北市,台北君悅酒店,84.16,79.7117240924474,-4.448275907552599,4.448275907552599
2026-01-01,2026,1,1,台北市,台北君品大酒店,72.13,75.43318519896019,3.3031851989601932,3.3031851989601932
2026-01-01,2026,1,1,台北市,台北凱撒大飯店,93.15,85.01763859428576,-8.13236140571425,8.13236140571425
2026-01-01,2026,1,1,台北市,台北中山雅樂軒酒店,86.8,80.42661497395582,-6.373385026044176,6.373385026044176
2026-01-01,2026,1,1,台北市,台北W飯店,77.06,75.70251458455009,-1.357485415449915,1.357485415449915
2026-01-01,2026,1,1,台北市,北投麗禧溫泉酒店,78.4,72.8509691189984,-5.549030881001599,5.549030881001599
2026-01-01,2026,1,1,台北市,北投老爺酒店,74.06,75.24087025696076,1.180870256960759,1.180870256960759
2026-01-01,2026,1,1,台北市,兄弟大飯店,48.54,63.25812538590227,14.718125385902269,14.718125385902269
2026-01-01,2026,1,1,台北市,亞都麗緻大飯店,58.10999999999999,67.20867958049126,9.098679580491272,9.098679580491272
2026-01-01,2026,1,1,台北市,三德大飯店,54.22,53.43480372341324,-0.7851962765867597,0.7851962765867597
2026-01-01,2026,1,1,台北市,JR東日本大飯店台北,81.83,82.64255099368094,0.8125509936809436,0.8125509936809436
2026-01-01,2026,1,1,台中市,龍谷大飯店,17.05,22.658714596190876,5.608714596190875,5.608714596190875
2026-01-01,2026,1,1,台中市,長榮桂冠酒店(台中),67.27,57.747447608910406,-9.52255239108959,9.52255239108959
2026-01-01,2026,1,1,台中市,通豪大飯店,40.67,44.56097278177846,3.8909727817784585,3.8909727817784585
2026-01-01,2026,1,1,台中市,裕元花園酒店,77.72,77.09045437613304,-0.6295456238669601,0.6295456238669601
2026-01-01,2026,1,1,台中市,台中金典酒店,72.35,62.87443261515037,-9.475567384849626,9.475567384849626
2026-01-01,2026,1,1,台中市,台中福華大飯店,91.03,84.26563319813928,-6.764366801860717,6.764366801860717
2026-01-01,2026,1,1,台中市,台中港酒店,62.44,68.25035647875183,5.810356478751828,5.810356478751828
2026-01-01,2026,1,1,台中市,全國大飯店,49.67,51.58089179468518,1.9108917946851776,1.9108917946851776
2026-01-01,2026,1,1,南投縣,雲品溫泉酒店日月潭,64.24,72.39149208949632,8.15149208949633,8.15149208949633
2026-01-01,2026,1,1,南投縣,漢來日月行館,48.7,67.50706768034284,18.80706768034284,18.80706768034284
2026-01-01,2026,1,1,南投縣,涵碧樓大飯店,74.97,80.8049301292626,5.834930129262602,5.834930129262602
2026-01-01,2026,1,1,南投縣,日月潭力麗溫德姆溫泉酒店,41.51,53.377982110532585,11.867982110532587,11.867982110532587
2026-01-01,2026,1,1,高雄市,高雄萬豪酒店,63.61,63.71687226826883,0.10687226826883034,0.10687226826883034
2026-01-01,2026,1,1,台北市,台北寒舍艾美酒店,86.33,81.61367289970455,-4.7163271002954446,4.7163271002954446
2026-01-01,2026,1,1,台北市,台北漢來大飯店,50.45,57.068471735835075,6.618471735835072,6.618471735835072
2026-01-01,2026,1,1,台北市,台北美福大飯店,60.04999999999999,65.30929626102585,5.25929626102586,5.25929626102586
2026-01-01,2026,1,1,台北市,台北艾麗酒店,74.48,77.76827891693071,3.2882789169307074,3.2882789169307074
2026-01-01,2026,1,1,台東縣,台東桂田喜來登酒店,38.45,45.16671959355516,6.716719593555155,6.716719593555155
2026-01-01,2026,1,1,台南市,遠百企業觀光旅館,12.9,7.783459783843753,-5.116540216156247,5.116540216156247
2026-01-01,2026,1,1,台南市,趣淘漫旅,77.89,58.55838160906054,-19.33161839093946,19.33161839093946
2026-01-01,2026,1,1,台南市,台糖長榮酒店(台南),63.01,54.35294754995235,-8.657052450047651,8.657052450047651
2026-01-01,2026,1,1,台南市,台南遠東香格里拉,71.39,73.1060440104739,1.7160440104738939,1.7160440104738939
2026-01-01,2026,1,1,台南市,台南大飯店,61.71,62.85200373761791,1.1420037376179124,1.1420037376179124
2026-01-01,2026,1,1,台南市,台南大員皇冠假日酒店,67.25,66.10788719926856,-1.1421128007314394,1.1421128007314394
2026-01-01,2026,1,1,台北市,雀客藏居台北陽明山,68.13,58.825123453774296,-9.3048765462257,9.3048765462257
2026-01-01,2026,1,1,台北市,雀客旅館台北南京,86.41,85.49089841459755,-0.9191015854024442,0.9191015854024442
2026-01-01,2026,1,1,台北市,豪景大酒店,61.61,62.74513748341753,1.1351374834175303,1.1351374834175303
2026-01-01,2026,1,1,台北市,老爺大酒店,82.39,84.35261390270416,1.9626139027041631,1.9626139027041631
2026-01-01,2026,1,1,台北市,義華酒店,66.53,55.31884481287275,-11.211155187127254,11.211155187127254
2026-01-01,2026,1,1,台東縣,樂樂日暉溫泉酒店,26.280000000000005,29.595555252149474,3.315555252149469,3.315555252149469
2026-01-01,2026,1,1,台北市,美麗信花園酒店,96.41,89.37113168426512,-7.038868315734874,7.038868315734874
2026-01-01,2026,1,1,台北市,福華大飯店,66.58,73.1737256337116,6.5937256337116,6.5937256337116
2026-01-01,2026,1,1,台北市,福容大飯店  台北一館,56.18,64.6937872195462,8.513787219546195,8.513787219546195
2026-01-01,2026,1,1,台北市,漢普頓酒店,89.26,79.08364707789293,-10.176352922107071,10.176352922107071
2026-01-01,2026,1,1,台北市,歐華酒店,41.27,45.795366060773965,4.525366060773962,4.525366060773962
2026-01-01,2026,1,1,台北市,晶華酒店,84.47,80.61901413730058,-3.8509858626994173,3.8509858626994173
2026-01-01,2026,1,1,台北市,日勝生加賀屋國際溫泉飯店,38.42,42.917794012352495,4.497794012352493,4.497794012352493
2026-01-01,2026,1,1,台北市,天成大飯店,92.06,85.60865049709288,-6.451349502907121,6.451349502907121
2026-01-01,2026,1,1,台北市,圓山大飯店,66.14,74.85767073051615,8.717670730516147,8.717670730516147
2026-01-01,2026,1,1,台北市,國聯大飯店,41.35,53.36021891506172,12.01021891506172,12.01021891506172
2026-01-01,2026,1,1,台北市,國王大飯店,64.62,63.0980662584589,-1.5219337415411047,1.5219337415411047
2026-01-01,2026,1,1,台北市,台北遠東香格里拉,72.04,75.17388391281385,3.133883912813843,3.133883912813843
2026-01-01,2026,1,1,台北市,台北萬豪酒店,87.59,83.2270008087207,-4.3629991912793,4.3629991912793
2026-01-01,2026,1,1,台北市,第一大飯店,38.21,45.05823860928242,6.848238609282419,6.848238609282419
2026-01-01,2026,1,1,高雄市,麗尊大酒店,60.3,67.8285011790568,7.5285011790568035,7.5285011790568035
2026-02-01,2026,2,2,屏東縣,墾丁福華渡假飯店,31.9,37.46984877222754,5.5698487722275445,5.5698487722275445
2026-02-01,2026,2,2,新北市,八里福朋喜來登酒店,27.860000000000003,47.57044842396339,19.71044842396339,19.71044842396339
2026-02-01,2026,2,2,新北市,大板根渡假酒店,84.81,73.1058125066718,-11.704187493328206,11.704187493328206
2026-02-01,2026,2,2,新北市,板橋凱撒大飯店,86.59,86.51070154685875,-0.07929845314124861,0.07929845314124861
2026-02-01,2026,2,2,新北市,瓏山林台北中和飯店,50.91,60.86792501284252,9.957925012842523,9.957925012842523
2026-02-01,2026,2,2,新北市,福容大飯店    淡水漁人碼頭,47.91,54.48979858963661,6.57979858963661,6.57979858963661
2026-02-01,2026,2,2,新北市,福容大飯店 福隆,32.14,33.58826407951932,1.4482640795193191,1.4482640795193191
2026-02-01,2026,2,2,新北市,美麗春天大飯店,1.16,2.576101791297734,1.416101791297734,1.416101791297734
2026-02-01,2026,2,2,新竹市,新竹國賓大飯店,53.31,63.47282939172953,10.162829391729531,10.162829391729531
2026-02-01,2026,2,2,屏東縣,墾丁怡灣渡假酒店,46.26,40.61434094491552,-5.645659055084479,5.645659055084479
2026-02-01,2026,2,2,新北市,碧特弗大飯店,9.29,14.575277512875735,5.285277512875735,5.285277512875735
2026-02-01,2026,2,2,屏東縣,凱撒大飯店,72.93,55.93732130033381,-16.9926786996662,16.9926786996662
2026-02-01,2026,2,2,嘉義市,鈺通大飯店,59.73,44.772968078439085,-14.957031921560912,14.957031921560912
2026-02-01,2026,2,2,宜蘭縣,蘭城晶英酒店,59.79,67.52414469451212,7.734144694512118,7.734144694512118
2026-02-01,2026,2,2,宜蘭縣,綠舞國際觀光飯店,47.31,55.71793929794107,8.40793929794107,8.40793929794107
2026-02-01,2026,2,2,宜蘭縣,礁溪麒麟酒店,82.89,76.48340110677924,-6.40659889322076,6.40659889322076
2026-02-01,2026,2,2,宜蘭縣,礁溪老爺酒店,85.53,79.55194109251485,-5.978058907485149,5.978058907485149
2026-02-01,2026,2,2,宜蘭縣,悅川酒店,68.2,73.06347355389876,4.863473553898757,4.863473553898757
2026-02-01,2026,2,2,宜蘭縣,幼獅大飯店,16.85,13.186399682440053,-3.6636003175599487,3.6636003175599487
2026-02-01,2026,2,2,宜蘭縣,山泉大飯店,54.75,65.7957922987602,11.045792298760205,11.045792298760205
2026-02-01,2026,2,2,宜蘭縣,凱渡廣場酒店,33.42,30.985043557950853,-2.434956442049149,2.434956442049149
2026-02-01,2026,2,2,基隆市,長榮桂冠酒店(基隆),83.16,79.33691944163535,-3.8230805583646514,3.8230805583646514
2026-02-01,2026,2,2,嘉義縣,阿里山賓館(現代館),39.38,59.06819092780616,19.688190927806154,19.688190927806154
2026-02-01,2026,2,2,嘉義縣,阿里山賓館(歷史館),34.9,33.53612912515466,-1.3638708748453396,1.3638708748453396
2026-02-01,2026,2,2,嘉義縣,名都觀光渡假大飯店,16.24,23.299175644446528,7.05917564444653,7.05917564444653
2026-02-01,2026,2,2,宜蘭縣,長榮鳳凰酒店(礁溪),70.01,66.81801144723927,-3.1919885527607335,3.1919885527607335
2026-02-01,2026,2,2,新竹市,新竹老爺大酒店,59.77,70.02540905821296,10.255409058212955,10.255409058212955
2026-02-01,2026,2,2,高雄市,高雄福華大飯店,71.48,82.23304172774385,10.753041727743849,10.753041727743849
2026-02-01,2026,2,2,新竹縣,豐邑喜來登大飯店,43.69,49.67956956745103,5.989569567451035,5.989569567451035
2026-02-01,2026,2,2,嘉義市,耐斯王子大飯店,40.77,45.46197840540839,4.691978405408385,4.691978405408385
2026-02-01,2026,2,2,高雄市,高雄圓山大飯店,61.77,69.86646906234482,8.096469062344816,8.096469062344816
2026-02-01,2026,2,2,高雄市,義大皇家酒店,55.44,48.661089939549974,-6.778910060450023,6.778910060450023
2026-02-01,2026,2,2,高雄市,福容大飯店 高雄,61.57,60.66674911310171,-0.9032508868982916,0.9032508868982916
2026-02-01,2026,2,2,高雄市,然一酒店,46.99,51.44914186777356,4.45914186777356,4.45914186777356
2026-02-01,2026,2,2,高雄市,漢來大飯店,68.1,75.8650320054187,7.765032005418703,7.765032005418703
2026-02-01,2026,2,2,高雄市,寒軒國際大飯店,62.9,74.6579199754767,11.757919975476703,11.757919975476703
2026-02-01,2026,2,2,金門縣,陸島酒店,26.14,34.8198815744737,8.679881574473697,8.679881574473697
2026-02-01,2026,2,2,苗栗縣,馥藝金鬱金香酒店,63.11,53.801951222901664,-9.308048777098335,9.308048777098335
2026-02-01,2026,2,2,花蓮縣,遠雄悅來大飯店,47.05,32.99505583462833,-14.054944165371666,14.054944165371666
2026-02-01,2026,2,2,花蓮縣,美侖大飯店,53.7,37.12888184521769,-16.57111815478231,16.57111815478231
2026-02-01,2026,2,2,新竹縣,新竹喜來登大飯店,65.21,74.85974296600254,9.649742966002549,9.649742966002549
2026-02-01,2026,2,2,花蓮縣,瑞穗天合國際觀光酒店,59.72,46.414552771177306,-13.305447228822693,13.305447228822693
2026-02-01,2026,2,2,澎湖縣,澎湖福朋喜來登酒店,27.84,34.961600456456935,7.121600456456935,7.121600456456935
2026-02-01,2026,2,2,澎湖縣,寶華大飯店,3.67,9.579825729656184,5.909825729656184,5.909825729656184
2026-02-01,2026,2,2,桃園市,福容徠旅 林口,84.8,84.05891752918006,-0.7410824708199328,0.7410824708199328
2026-02-01,2026,2,2,桃園市,福容大飯店   桃園,70.13,65.0892843691031,-5.040715630896898,5.040715630896898
2026-02-01,2026,2,2,桃園市,桃園國際機場凱悅酒店,57.25,62.06358376622238,4.813583766222379,4.813583766222379
2026-02-01,2026,2,2,桃園市,桃園喜來登酒店,44.54,54.180780612082906,9.640780612082906,9.640780612082906
2026-02-01,2026,2,2,桃園市,尊爵天際大飯店,78.09,83.59431074972258,5.504310749722578,5.504310749722578
2026-02-01,2026,2,2,桃園市,尊爵大飯店,59.58,66.73588839717918,7.155888397179183,7.155888397179183
2026-02-01,2026,2,2,桃園市,和逸飯店桃園青埔館,74.39,76.38201295502682,1.9920129550268229,1.9920129550268229
2026-02-01,2026,2,2,桃園市,名人堂花園大飯店,39.01,39.907110681236716,0.8971106812367182,0.8971106812367182
2026-02-01,2026,2,2,桃園市,古華花園飯店,88.14,85.233602902001,-2.9063970979990046,2.9063970979990046
2026-02-01,2026,2,2,桃園市,南方莊園渡假飯店,47.1,47.58596073382933,0.48596073382933014,0.48596073382933014
2026-02-01,2026,2,2,花蓮縣,太魯閣晶英酒店,35.29,23.55012885140691,-11.739871148593089,11.739871148593089
2026-02-01,2026,2,2,台東縣,知本老爺大酒店,94.7,76.47065886265872,-18.22934113734128,18.22934113734128
2026-02-01,2026,2,2,台北市,台北花園大酒店,81.45,89.2691340058823,7.81913400588229,7.81913400588229
2026-02-01,2026,2,2,台東縣,娜路彎大酒店,47.61,50.888237287515125,3.2782372875151253,3.2782372875151253
2026-02-01,2026,2,2,台北市,台北寒舍喜來登大飯店,66.6,78.8695398677991,12.26953986779911,12.26953986779911
2026-02-01,2026,2,2,台北市,台北君悅酒店,75.42,81.12925723150076,5.709257231500757,5.709257231500757
2026-02-01,2026,2,2,台北市,台北君品大酒店,67.02,76.64365125284885,9.623651252848859,9.623651252848859
2026-02-01,2026,2,2,台北市,台北凱撒大飯店,88.68,87.14484502243297,-1.5351549775670321,1.5351549775670321
2026-02-01,2026,2,2,台北市,台北中山雅樂軒酒店,74.39,83.55912382712839,9.169123827128388,9.169123827128388
2026-02-01,2026,2,2,台北市,台北W飯店,72.94,76.10451714044541,3.1645171404454118,3.1645171404454118
2026-02-01,2026,2,2,台北市,北投麗禧溫泉酒店,79.27,72.31600234433814,-6.953997655661851,6.953997655661851
2026-02-01,2026,2,2,台北市,北投老爺酒店,80.57,75.8407432704348,-4.7292567295651935,4.7292567295651935
2026-02-01,2026,2,2,台北市,兄弟大飯店,48.09,67.22602397457727,19.13602397457727,19.13602397457727
2026-02-01,2026,2,2,台北市,亞都麗緻大飯店,59.870000000000005,68.3086321796368,8.438632179636798,8.438632179636798
2026-02-01,2026,2,2,台北市,三德大飯店,56.8,57.354968229915784,0.5549682299157865,0.5549682299157865
2026-02-01,2026,2,2,台北市,JR東日本大飯店台北,66.96,83.84995938468754,16.889959384687543,16.889959384687543
2026-02-01,2026,2,2,台中市,龍谷大飯店,21.39,24.468659632712825,3.0786596327128244,3.0786596327128244
2026-02-01,2026,2,2,台中市,長榮桂冠酒店(台中),78.01,57.701890212071895,-20.30810978792811,20.30810978792811
2026-02-01,2026,2,2,台中市,通豪大飯店,46.08,48.85242553387757,2.7724255338775734,2.7724255338775734
2026-02-01,2026,2,2,台中市,裕元花園酒店,71.0,79.29731965862328,8.29731965862328,8.29731965862328
2026-02-01,2026,2,2,台中市,台中金典酒店,72.96,66.34913914264565,-6.610860857354339,6.610860857354339
2026-02-01,2026,2,2,台中市,台中福華大飯店,88.25,85.78612681778299,-2.4638731822170143,2.4638731822170143
2026-02-01,2026,2,2,台中市,台中港酒店,65.13,71.02629576199368,5.896295761993684,5.896295761993684
2026-02-01,2026,2,2,台中市,全國大飯店,51.52,52.2432854526842,0.7232854526841948,0.7232854526841948
2026-02-01,2026,2,2,南投縣,雲品溫泉酒店日月潭,74.57,72.16677258848289,-2.4032274115171077,2.4032274115171077
2026-02-01,2026,2,2,南投縣,漢來日月行館,63.71,65.29824578548671,1.5882457854867127,1.5882457854867127
2026-02-01,2026,2,2,南投縣,涵碧樓大飯店,81.06,79.38364044879737,-1.676359551202637,1.676359551202637
2026-02-01,2026,2,2,南投縣,日月潭力麗溫德姆溫泉酒店,58.11999999999999,53.693965707107424,-4.426034292892567,4.426034292892567
2026-02-01,2026,2,2,高雄市,高雄萬豪酒店,59.66,66.4055061299779,6.745506129977898,6.745506129977898
2026-02-01,2026,2,2,台北市,台北寒舍艾美酒店,80.29,84.28995798120003,3.9999579812000263,3.9999579812000263
2026-02-01,2026,2,2,台北市,台北漢來大飯店,59.260000000000005,58.343929568595684,-0.9160704314043215,0.9160704314043215
2026-02-01,2026,2,2,台北市,台北美福大飯店,57.34,67.35515298877333,10.015152988773323,10.015152988773323
2026-02-01,2026,2,2,台北市,台北艾麗酒店,69.44,81.28540918540502,11.845409185405018,11.845409185405018
2026-02-01,2026,2,2,台東縣,台東桂田喜來登酒店,50.1,46.35171683725823,-3.748283162741771,3.748283162741771
2026-02-01,2026,2,2,台南市,遠百企業觀光旅館,14.29,13.221382881783457,-1.068617118216542,1.068617118216542
2026-02-01,2026,2,2,台南市,趣淘漫旅,95.33,57.83407838614349,-37.49592161385651,37.49592161385651
2026-02-01,2026,2,2,台南市,台糖長榮酒店(台南),82.29,62.742063371242196,-19.54793662875781,19.54793662875781
2026-02-01,2026,2,2,台南市,台南遠東香格里拉,73.81,75.26643150194032,1.4564315019403153,1.4564315019403153
2026-02-01,2026,2,2,台南市,台南大飯店,69.48,66.03914091274451,-3.4408590872554896,3.4408590872554896
2026-02-01,2026,2,2,台南市,台南大員皇冠假日酒店,72.17,67.0503806653721,-5.119619334627899,5.119619334627899
2026-02-01,2026,2,2,台北市,雀客藏居台北陽明山,65.93,63.171808345220555,-2.758191654779452,2.758191654779452
2026-02-01,2026,2,2,台北市,雀客旅館台北南京,87.18,84.65451240680325,-2.5254875931967575,2.5254875931967575
2026-02-01,2026,2,2,台北市,豪景大酒店,52.99,66.76317945848376,13.77317945848376,13.77317945848376
2026-02-01,2026,2,2,台北市,老爺大酒店,80.37,85.44567480169523,5.075674801695229,5.075674801695229
2026-02-01,2026,2,2,台北市,義華酒店,48.78,63.11749655535268,14.33749655535268,14.33749655535268
2026-02-01,2026,2,2,台東縣,樂樂日暉溫泉酒店,57.89,29.831223812970975,-28.058776187029025,28.058776187029025
2026-02-01,2026,2,2,台北市,美麗信花園酒店,95.3,90.3512102658769,-4.948789734123096,4.948789734123096
2026-02-01,2026,2,2,台北市,福華大飯店,48.87,73.70031064788412,24.830310647884126,24.830310647884126
2026-02-01,2026,2,2,台北市,福容大飯店  台北一館,62.77,65.98392690926254,3.2139269092625327,3.2139269092625327
2026-02-01,2026,2,2,台北市,漢普頓酒店,81.81,83.04347299345991,1.2334729934599125,1.2334729934599125
2026-02-01,2026,2,2,台北市,歐華酒店,36.26,47.72846520664004,11.46846520664004,11.46846520664004
2026-02-01,2026,2,2,台北市,晶華酒店,79.21,81.88246121610891,2.672461216108914,2.672461216108914
2026-02-01,2026,2,2,台北市,日勝生加賀屋國際溫泉飯店,48.35,43.223942199010445,-5.126057800989557,5.126057800989557
2026-02-01,2026,2,2,台北市,天成大飯店,82.9,87.34614069977268,4.44614069977267,4.44614069977267
2026-02-01,2026,2,2,台北市,圓山大飯店,56.77,76.8343959166945,20.0643959166945,20.0643959166945
2026-02-01,2026,2,2,台北市,國聯大飯店,39.95,56.613894507950135,16.663894507950133,16.663894507950133
2026-02-01,2026,2,2,台北市,國王大飯店,52.65,67.13097686584717,14.480976865847175,14.480976865847175
2026-02-01,2026,2,2,台北市,台北遠東香格里拉,68.59,76.50085296112997,7.910852961129962,7.910852961129962
2026-02-01,2026,2,2,台北市,台北萬豪酒店,77.02,84.62933505234945,7.609335052349451,7.609335052349451
2026-02-01,2026,2,2,台北市,第一大飯店,38.96,50.017802416856895,11.057802416856894,11.057802416856894
2026-02-01,2026,2,2,高雄市,麗尊大酒店,61.8,67.44325130269426,5.643251302694267,5.643251302694267
2026-03-01,2026,3,3,屏東縣,墾丁福華渡假飯店,45.12,38.31050496477898,-6.809495035221019,6.809495035221019
2026-03-01,2026,3,3,新北市,八里福朋喜來登酒店,30.260000000000005,47.13624193127744,16.876241931277434,16.876241931277434
2026-03-01,2026,3,3,新北市,大板根渡假酒店,75.28,73.06143531027818,-2.2185646897218163,2.2185646897218163
2026-03-01,2026,3,3,新北市,板橋凱撒大飯店,92.28,91.81566914934548,-0.4643308506545196,0.4643308506545196
2026-03-01,2026,3,3,新北市,瓏山林台北中和飯店,63.13,65.52271487739236,2.3927148773923577,2.3927148773923577
2026-03-01,2026,3,3,新北市,福容大飯店    淡水漁人碼頭,64.39,60.60317584675145,-3.7868241532485527,3.7868241532485527
2026-03-01,2026,3,3,新北市,福容大飯店 福隆,29.770000000000003,35.120230747311844,5.350230747311841,5.350230747311841
2026-03-01,2026,3,3,新北市,美麗春天大飯店,1.71,2.886311099638834,1.1763110996388342,1.1763110996388342
2026-03-01,2026,3,3,新竹市,新竹國賓大飯店,72.96,69.45574813034004,-3.504251869659953,3.504251869659953
2026-03-01,2026,3,3,屏東縣,墾丁怡灣渡假酒店,32.41,40.36328941989375,7.953289419893757,7.953289419893757
2026-03-01,2026,3,3,新北市,碧特弗大飯店,13.720000000000002,16.63011766317704,2.9101176631770365,2.9101176631770365
2026-03-01,2026,3,3,屏東縣,凱撒大飯店,62.0,61.569548568246645,-0.43045143175335454,0.43045143175335454
2026-03-01,2026,3,3,嘉義市,鈺通大飯店,64.44,43.82533308415232,-20.61466691584768,20.61466691584768
2026-03-01,2026,3,3,宜蘭縣,蘭城晶英酒店,27.36,63.06869191403475,35.70869191403475,35.70869191403475
2026-03-01,2026,3,3,宜蘭縣,綠舞國際觀光飯店,26.26,60.6272403467236,34.367240346723605,34.367240346723605
2026-03-01,2026,3,3,宜蘭縣,礁溪麒麟酒店,75.04,76.73417894803761,1.694178948037603,1.694178948037603
2026-03-01,2026,3,3,宜蘭縣,礁溪老爺酒店,78.71,79.42862236740072,0.7186223674007266,0.7186223674007266
2026-03-01,2026,3,3,宜蘭縣,悅川酒店,69.65,70.908922691928,1.2589226919279923,1.2589226919279923
2026-03-01,2026,3,3,宜蘭縣,幼獅大飯店,10.3,15.409863286877782,5.109863286877781,5.109863286877781
2026-03-01,2026,3,3,宜蘭縣,山泉大飯店,71.72,68.01636766883622,-3.7036323311637744,3.7036323311637744
2026-03-01,2026,3,3,宜蘭縣,凱渡廣場酒店,24.48,32.3419622866459,7.861962286645902,7.861962286645902
2026-03-01,2026,3,3,基隆市,長榮桂冠酒店(基隆),86.45,83.95028883660171,-2.4997111633982882,2.4997111633982882
2026-03-01,2026,3,3,嘉義縣,阿里山賓館(現代館),47.28,59.703862793621845,12.423862793621844,12.423862793621844
2026-03-01,2026,3,3,嘉義縣,阿里山賓館(歷史館),51.97999999999999,34.97209294042023,-17.007907059579757,17.007907059579757
2026-03-01,2026,3,3,嘉義縣,名都觀光渡假大飯店,24.71,25.09910727575656,0.3891072757565581,0.3891072757565581
2026-03-01,2026,3,3,宜蘭縣,長榮鳳凰酒店(礁溪),56.81,62.432135677516285,5.622135677516283,5.622135677516283
2026-03-01,2026,3,3,新竹市,新竹老爺大酒店,79.37,73.73830138105932,-5.631698618940689,5.631698618940689
2026-03-01,2026,3,3,高雄市,高雄福華大飯店,81.84,87.86082161879509,6.0208216187950825,6.0208216187950825
2026-03-01,2026,3,3,新竹縣,豐邑喜來登大飯店,59.21999999999999,54.00029319737834,-5.219706802621651,5.219706802621651
2026-03-01,2026,3,3,嘉義市,耐斯王子大飯店,66.15,50.378078600888,-15.771921399112003,15.771921399112003
2026-03-01,2026,3,3,高雄市,高雄圓山大飯店,65.15,73.44002661778107,8.290026617781066,8.290026617781066
2026-03-01,2026,3,3,高雄市,義大皇家酒店,40.76,50.728679274246,9.968679274246,9.968679274246
2026-03-01,2026,3,3,高雄市,福容大飯店 高雄,51.03,62.86776228912897,11.837762289128968,11.837762289128968
2026-03-01,2026,3,3,高雄市,然一酒店,52.53,52.530079981562864,7.998156286248559e-05,7.998156286248559e-05
2026-03-01,2026,3,3,高雄市,漢來大飯店,65.84,78.62345362457123,12.783453624571223,12.783453624571223
2026-03-01,2026,3,3,高雄市,寒軒國際大飯店,76.26,79.44184834124859,3.181848341248582,3.181848341248582
2026-03-01,2026,3,3,金門縣,陸島酒店,35.83,41.97313172679776,6.143131726797762,6.143131726797762
2026-03-01,2026,3,3,苗栗縣,馥藝金鬱金香酒店,60.09,53.515934204463775,-6.574065795536228,6.574065795536228
2026-03-01,2026,3,3,花蓮縣,遠雄悅來大飯店,30.06,35.329333177167804,5.269333177167805,5.269333177167805
2026-03-01,2026,3,3,花蓮縣,美侖大飯店,40.82,38.00703300970688,-2.81296699029312,2.81296699029312
2026-03-01,2026,3,3,新竹縣,新竹喜來登大飯店,88.37,77.46531198932966,-10.904688010670341,10.904688010670341
2026-03-01,2026,3,3,花蓮縣,瑞穗天合國際觀光酒店,37.65,43.08990500970091,5.439905009700908,5.439905009700908
2026-03-01,2026,3,3,澎湖縣,澎湖福朋喜來登酒店,62.53999999999999,42.97773541431777,-19.56226458568222,19.56226458568222
2026-03-01,2026,3,3,澎湖縣,寶華大飯店,11.94,15.977093906456098,4.037093906456098,4.037093906456098
2026-03-01,2026,3,3,桃園市,福容徠旅 林口,96.43,87.3548479098805,-9.075152090119502,9.075152090119502
2026-03-01,2026,3,3,桃園市,福容大飯店   桃園,78.02,70.86376689543408,-7.1562331045659135,7.1562331045659135
2026-03-01,2026,3,3,桃園市,桃園國際機場凱悅酒店,71.08,67.15397985884522,-3.9260201411547797,3.9260201411547797
2026-03-01,2026,3,3,桃園市,桃園喜來登酒店,70.97,58.449359629729145,-12.520640370270854,12.520640370270854
2026-03-01,2026,3,3,桃園市,尊爵天際大飯店,88.06,86.81772678016253,-1.2422732198374717,1.2422732198374717
2026-03-01,2026,3,3,桃園市,尊爵大飯店,73.5,69.73946261012546,-3.7605373898745427,3.7605373898745427
2026-03-01,2026,3,3,桃園市,和逸飯店桃園青埔館,80.26,81.00978521285838,0.7497852128583702,0.7497852128583702
2026-03-01,2026,3,3,桃園市,名人堂花園大飯店,29.44,39.56346319900051,10.123463199000508,10.123463199000508
2026-03-01,2026,3,3,桃園市,古華花園飯店,89.64,90.5872050342098,0.9472050342098015,0.9472050342098015
2026-03-01,2026,3,3,桃園市,南方莊園渡假飯店,34.79,43.221815666030274,8.431815666030275,8.431815666030275
2026-03-01,2026,3,3,花蓮縣,太魯閣晶英酒店,34.88,25.17730692650563,-9.702693073494373,9.702693073494373
2026-03-01,2026,3,3,台東縣,知本老爺大酒店,0.0,75.24233466119345,75.24233466119345,75.24233466119345
2026-03-01,2026,3,3,台北市,台北花園大酒店,93.05,91.6126008453005,-1.4373991546994915,1.4373991546994915
